platform,milliseconds_played,latitude,longitude,city,timestamp,source,track_id,track_name,album_name,artist_id,artist_name,valence_score,danceability_score,familiarity_score,song_year,song_tempo,runnability,energy,popularity_normalized
"iOS 8.4 (iPhone7,2)",571080,40.6,-74,Brooklyn,1437249640,playlist,edf5a6e95d11461bb1a0c2f26614d734,The Trapeze Swinger,Around The Well,9ce9362d39554773ad5e7b4309768015,Iron & Wine,null,null,null,null,null,0.60591626,0.39862645,0.6056543828
"iOS 8.4 (iPhone7,2)",152000,40.6,-74,Brooklyn,1437249793,playlist,b9ed38b69b65465c96267d36415a750d,Fiction,Storytelling,9ac47a1542ee4a9eab3839a21e97c271,Belle & Sebastian,0.288498,0.511137,0.745282,2002,76.694,0.31059417,0.21287411,0.3461521079
"iOS 8.4 (iPhone7,2)",239506,40.6,-74,Brooklyn,1437250033,playlist,5d1e0087690a41afb66b8d018c9af3c0,Perth,The Lighthouse Project,eb2f493d34554ccd9c083ceb60c59a26,amiina,0.048039,0.436784,0.567277,2013,101.011,0.1480725,0.122824594,0.518634654
"iOS 8.4 (iPhone7,2)",327413,40.6,-74,Brooklyn,1437250361,playlist,42faed70edfb498c80423885a0afb1f8,Waiving to Ryan (The Rolling Waves / The North Star / Sean Ryan's Jig),The Fretless,e99e3cae3aa4483d8566e362946569a5,Fretless,0.874338,0.439129,0.398028,2014,127.941,0.38815162,0.497352,0.5155134144
"iOS 8.4 (iPhone7,2)",112680,40.6,-74,Brooklyn,1437250474,playlist,753e920817dd48428fd3c964f003ef89,Duet for Guitars #3,Transfiguration of Vincent,d1d77e5816a2412195ffab235c0a09f8,M. Ward,0.170402,0.55727,0.649195,2003,94.543,0.26245996,0.3929144,0.5158221108
"iOS 8.4 (iPhone7,2)",254053,40.6,-74,Brooklyn,1437250729,playlist,befd536f067045f588baa01685a7111e,All the Trees of the Field Will Clap Their Hands,Seven Swans,9d608b5fb8374f8397e47f4ce4fb4596,Sufjan Stevens,0.647661,0.630059,0.763022,2004,144.684,0.23560916,0.22537236,0.6279987608
"iOS 8.4 (iPhone7,2)",249160,40.6,-74,Brooklyn,1437250978,playlist,797149f9c488471d8b010a3e1a34a7b6,You Are The Blood,Cathedral,a23c6ac10c88499e82a7a948c6e64c95,Castanets,0.31754,0.301041,0.463988,2004,139.336,0.24445623,0.7838231,0.460731439
"iOS 8.4 (iPhone7,2)",316626,40.6,-74,Brooklyn,1437251295,playlist,e444972ee6db44db90addcca62452c2f,Ben's My Friend,Benji,99b18a2df5b3467ea713ec4fdf63a47d,Sun Kil Moon,0.596237,0.680291,0.646343,2014,93.066,0.91856134,0.57627916,0.5508512149
"iOS 8.4 (iPhone7,2)",209046,40.6,-74,Brooklyn,1437251505,playlist,f31a80aa9b054c97b29952e5dbcd68b3,A Calf Born In Winter,Late Night Tales - Bonobo,4dde2231dc6647f8bdc41f78df0be624,Khruangbin,0.490048,0.51559,0.419947,2013,82.658,0.44669002,0.3880287,0.5434992611
"iOS 8.4 (iPhone7,2)",223746,40.6,-74,Brooklyn,1437251729,playlist,03172012756b4f00812d235b906cd3c4,Husks And Shells,Unmap,cdeea11019a243f88f18f9b1c303963e,Volcano Choir,0.142592,0.524046,0.488096,2009,109.826,0.36241177,0.09243286,0.5778760864
"iOS 8.4 (iPhone7,2)",120960,40.6,-74,Brooklyn,1437251850,playlist,1239a8474f7e4a96b66841990665fef5,Exploding,Regions Of Light And Sound Of God,3a71a0f4b8a4483fba934fcc17864c58,Jim James,0.340707,0.460797,0.554248,2013,106.25,0.43717775,0.13018823,0.5384106443
"iOS 8.4 (iPhone7,2)",476026,40.6,-74,Brooklyn,1437252327,playlist,9e785cc602ef4fb8834efe6e9d437937,Sun Will Set,One Cello x 16: Natoma,e003ab290b5243efae5e00cd6f6cede9,Zoë Keating,0.132353,0.479341,0.482535,2005,118.011,0.34299597,0.12776388,0.5887378939
"iOS 8.4 (iPhone7,2)",323906,40.6,-74,Brooklyn,1437252652,playlist,e08750f8e9904906b95bd618cc8f7c82,The Past And Pending,"Oh, Inverted World",9cb1d5ffcd084299a851804ff0e5258a,The Shins,null,null,null,null,null,0.5221707,0.30918178,0.5587451486
"iOS 8.4 (iPhone7,2)",227538,40.6,-74,Brooklyn,1437252879,playlist,3536b01823494af8a166639f665a431e,Triangle,III,c7e86bcf310b4abbad2c630fd30eeccd,Badbadnotgood,null,null,null,null,null,0.7432417,0.9443503,0.5483791379
"iOS 8.4 (iPhone7,2)",1020,40.6,-74,Brooklyn,1437320820,playlist,e2e489bc6f9d4506aad3a20859225658,Carol Kaye (Instrumental),Hello I Must Be Going,0a3f0fff71b74d0293a21e38f4c4f428,Laura Veirs,0.527846,0.64867,0.570723,2012,118.839,0.20955376,0.098110594,0.4972689052
"iOS 8.4 (iPhone7,2)",188613,40.6,-74,Brooklyn,1437321008,spotify:internal:startpage:6,2760751bc8e24ba59d48fc7da79f82a7,My Wrecking Ball,Ryan Adams,4f9873e19e5a4b4096c216c98bcdb010,Ryan Adams,null,null,null,null,null,0.16651277,0.10858017,0.5620728195
"iOS 8.4 (iPhone7,2)",51269,40.6,-74,Brooklyn,1437321059,spotify:internal:startpage:6,11eecf929cf54e08b4831c699fb0a44b,Chasing the Sun,Chasing the Sun,5e6a798e920f4f79a0e37712bf38a629,Hilary Duff,null,null,null,null,null,0.9874609,0.882084,0.6061475313
"iOS 8.4 (iPhone7,2)",23219,40.6,-74,Brooklyn,1437321082,spotify:internal:startpage:6,263d600d3cf44ceab2626cca5dbcb405,Never Coming Down,Evermotion,65329b322ae44233850f1dad29e15c66,Guster,0.927306,0.769932,0.652144,2014,110.408,0.88895327,0.7366701,0.4526219805
"iOS 8.4 (iPhone7,2)",10634,40.6,-74,Brooklyn,1437321091,spotify:internal:startpage:6,0c6c7ea7c1e64b37a97b281c7316e9e0,Morning Sun,Morning Sun,208fa83503784d8083debc9358bdac51,Robin Thicke,0.963192,0.548139,0.72941,2015,171.963,0.86942416,0.95605093,0.6267050404
"iOS 8.4 (iPhone7,2)",328506,40.6,-74,Brooklyn,1437321419,spotify:internal:startpage,9ef5ee621e374315b667d6ce893e32e4,Old Pine,Every Kingdom,b33a568f493e4976b7d806c31b36a682,Ben Howard,null,null,null,null,null,0.54183286,0.3732223,0.7005360021
"iOS 8.4 (iPhone7,2)",109735,40.6,-74,Brooklyn,1437321529,spotify:internal:startpage,79a025ef768240d988038ed609ed396b,Flowers in Your Hair,The Lumineers,24400d82b24d41369f3d317466172ed2,The Lumineers,0.571414,0.670111,0.610362,2012,127.463,0.9118798,0.6087252,0.6826768262
"iOS 8.4 (iPhone7,2)",231013,40.6,-74,Brooklyn,1437321761,spotify:internal:startpage,e28419d066384654b0b0c02e39f31789,Summertime Sadness (Acoustic Cover) Feat. Keelan Donovan,Summertime Sadness (Acoustic Cover) Feat. Keelan Donovan,04f22204f68846c79846a18690509b11,Megan Davies,null,null,null,null,null,0.33521324,0.403039,0.6680993848
"iOS 8.4 (iPhone7,2)",235720,40.6,-74,Brooklyn,1437321997,spotify:internal:startpage,78d2c78c74b447c39150a9ec4983bd29,Reunite,Isbells,2318790a7172422c8ba8259ffbaba6a4,Isbells,0.551112,0.516563,0.460626,2009,136.075,0.6712095,0.47578326,0.6505765824
"iOS 8.4 (iPhone7,2)",293880,40.6,-74,Brooklyn,1437322292,spotify:internal:startpage,6164c06b896542758692079f4fd70931,Leaf Off / The Cave,Vestiges & Claws,d6dd9880a26e4b12a36d79286d8018ac,José González,0.659762,0.733317,0.673585,2015,85.957,0.59251475,0.6042651,0.5904628113
"iOS 8.4 (iPhone7,2)",316840,40.6,-74,Brooklyn,1437322609,spotify:internal:startpage,8fc25c762a5945a98ee8860a75140f5e,Glory Days,Land of the Living EP,1fa424a3ba7b4ae5a283d1815c701208,Roo Panes,0.157833,0.466963,0.43279,2013,91.043,0.5887175,0.3482493,0.5392834194
"iOS 8.4 (iPhone7,2)",330306,40.6,-74,Brooklyn,1437322940,spotify:internal:startpage,02e21302261944b79d308144fbbec67c,Santa Monica Dream,Down The Way,a0e63a5ad4204832bdb70d32b676f091,Angus Stone,0.072997,0.60598,0.643208,2010,120.051,0.36988354,0.26162747,0.5924015339
"iOS 8.4 (iPhone7,2)",160093,40.6,-74,Brooklyn,1437323100,spotify:internal:startpage,f32d3a7ca8124f2c8525d57cc8d3d6b6,Beach Baby,Blood Bank,9cadf6e5d29a46e99fe22e469cccff6e,Bon Iver,null,null,null,null,null,0.24918686,0.08098924,0.6902034667
"iOS 8.4 (iPhone7,2)",246413,40.6,-74,Brooklyn,1437323347,spotify:internal:startpage,d6b155eab20f4d9eb739087e092f7b54,Mexico,Dead & Born & Grown,ba93e42a3e10411fbf35e3bbb8652c4a,The Staves,0.171579,0.558383,0.526084,2011,131.847,0.49429864,0.11722101,0.567329399
"iOS 8.4 (iPhone7,2)",325407,40.6,-74,Brooklyn,1437323673,spotify:internal:startpage,3043ee8aee2d45bcad4e68430e129b71,Botanical Romance,In My Garden,30b5f795cc3745c4a3dfa6504782f87d,Isobel Anderson,0.104203,0.3943,0.390967,2013,113.448,0.5340091,0.23746105,0.4937628682
"iOS 8.4 (iPhone7,2)",280613,40.6,-74,Brooklyn,1437323954,spotify:internal:startpage,6277e0605245409cb621dff2a6252af8,Tape 03,Boy From The North,1acdcffe7af245e7863f450b2cb670a0,Monica Heldal,null,null,null,null,null,0.52113223,0.46717462,0.4768570568
"iOS 8.4 (iPhone7,2)",224813,40.6,-74,Brooklyn,1437324180,spotify:internal:startpage,3ba24617389041918c2d7f4c89aa9d0b,Need The Sun To Break,Chaos And The Calm,98ed6909f66a4b209223a76370217a97,James Bay,0.315711,0.543245,0.592,2014,152.064,0.31799683,0.4929353,0.6649666588
"iOS 8.4 (iPhone7,2)",239880,40.6,-74,Brooklyn,1437324420,spotify:internal:startpage,ce2c963f30e2484984e01d941bb3bca7,Cherry Wine - Live,Take Me to Church EP,57f380d85b7c4be08eaca24cfe7a5eba,Hozier,null,null,null,null,null,0.34418,0.076844774,0.5918705097
"iOS 8.4 (iPhone7,2)",200000,40.6,-74,Brooklyn,1437324620,spotify:internal:startpage,b70b3d5f8b4443da8fdbdb23381e84d8,Sunset Soon Forgotten,Our Endless Numbered Days,9ce9362d39554773ad5e7b4309768015,Iron & Wine,0.720066,0.458387,0.737758,2004,89.962,0.13955006,0.40793326,0.6178863326
"iOS 8.4 (iPhone7,2)",220625,40.6,-74,Brooklyn,1437324842,spotify:internal:startpage,634ce64caba643678464bb099693fad7,Mess Is Mine - Live From Spotify London,Spotify Sessions,20fb2fd43da34c118f3ddb0e77915129,Vance Joy,0.269678,0.375851,0.577308,2014,86.126,0.5144676,0.28947785,0.5414391731
"iOS 8.4 (iPhone7,2)",276813,40.6,-74,Brooklyn,1437325119,spotify:internal:startpage,9a65e454167644c58eea2ae193cdf3cb,Willow Tree March,Woodland - EP,eaeaacbbabc34f53921c233a99ae6248,The Paper Kites,0.34757,0.601423,0.525515,2011,119.841,0.8348191,0.58985263,0.5922635366
"iOS 8.4 (iPhone7,2)",244152,40.6,-74,Brooklyn,1437325363,spotify:internal:startpage,e79303ba8cd14c4b8173db46d7b9cc2f,Love We Are We Love,Love We Are We Love,72de363db92a4f798a52ba7f0f813863,The Sea The Sea,null,null,null,null,null,0.72199863,0.4773076,0.6023127235
"iOS 8.4 (iPhone7,2)",213540,40.6,-74,Brooklyn,1437325578,spotify:internal:startpage,fc63c7d4044b4e20bd569c8464593493,Wide World,Order of the Arrow,0baf26a047684cf8a3a96667299e11e7,Blessed Feathers,null,null,null,null,null,0.8665112,0.69348943,0.625532747
"iOS 8.4 (iPhone7,2)",191493,40.6,-74,Brooklyn,1437325770,spotify:internal:startpage,ed96289f199042a6b285fca98a948fca,Sun It Rises,Fleet Foxes,991db8d71b5c45f3aecc7c42fad737fb,Fleet Foxes,null,null,null,null,null,0.4063142,0.28457642,0.5819364547
"iOS 8.4 (iPhone7,2)",209200,40.6,-74,Brooklyn,1437325979,spotify:internal:startpage,10143e33aab24b73895f0317b46ead35,I Don't Want To Go Home,First Mind,7422092ee08a4dc7886a3c411efc80d1,Nick Mulvey,0.308475,0.666547,0.50179,2014,103.894,0.29779232,0.23638533,0.4807045129
"iOS 8.4 (iPhone7,2)",248000,40.6,-74,Brooklyn,1437326228,spotify:internal:startpage,5694ba3941a54177b8bd81f8ae432284,These Waters,Every Kingdom,b33a568f493e4976b7d806c31b36a682,Ben Howard,0.280367,0.422181,0.624017,2011,145.339,0.68460166,0.45672536,0.5773882096
"iOS 8.4 (iPhone7,2)",192986,40.6,-74,Brooklyn,1437326421,spotify:internal:startpage,82ca22111823439b8c107c2cfc3f8eb4,Undine,Once I Was An Eagle,f9a00b1756f74001aff369005a079c26,Laura Marling,null,null,null,null,null,0.45305604,0.32950333,0.431406122
"iOS 8.4 (iPhone7,2)",149280,40.6,-74,Brooklyn,1437326571,spotify:internal:startpage,6bf1059522134dee8fbee689a178f7fe,Wild & You,Goes Abroader,0542bd4d272a4f3a9a1ae1c7a1e34e83,My Bubba,null,null,null,null,null,0.614112,0.3798779,0.5862037801
"iOS 8.4 (iPhone7,2)",284146,40.6,-74,Brooklyn,1437326856,spotify:internal:startpage,645e6d412da54126998cd40a9f6b3323,Ends of the Earth,Lonesome Dreams,d085d8a05954439eb48ab6868b16e53d,Lord Huron,null,null,null,null,null,0.72856486,0.5787,0.5080299485
"iOS 8.4 (iPhone7,2)",276040,40.6,-74,Brooklyn,1437327133,spotify:internal:startpage,79c26a8bef0b4c29a1ce6a265800a1ac,Grown Ocean,Helplessness Blues,991db8d71b5c45f3aecc7c42fad737fb,Fleet Foxes,0.210466,0.342512,0.711133,2011,157.678,0.317603,0.71925664,0.5524776847
OS X 10.10.4 [x86 8],1020,40.7,-74,New York,1437400094,radio,4b26daf4378840579ff12fed692f49ba,Meitheamh,Lúnasa,01117aa938cf474f96229f6f721b761d,Lúnasa,0.564789,0.53986,0.473026,2002,122.45,0.35058784,0.58341783,0.1953848198
OS X 10.10.4 [x86 8],183973,40.7,-74,New York,1437400277,library-collection-album,81be7d8a41ea4d89882c9e684af8d53d,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus I","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.225495,0.324783,0.447674,2003,108.89,0.29409143,0.090946116,0.3453651365
OS X 10.10.4 [x86 8],164266,40.7,-74,New York,1437400442,library-collection-album,b8daabbe5e5f436abc61acf4db966123,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 2","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.414538,0.256629,0.447674,2003,65.072,0.21053487,0.1272874,0.2927175219
OS X 10.10.4 [x86 8],150920,40.7,-74,New York,1437400593,library-collection-album,c23298dc7774401a8d5ff45e7f10af31,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 3","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.427611,0.513782,0.447674,2003,119.958,0.30605313,0.120922804,0.2914690744
OS X 10.10.4 [x86 8],210120,40.7,-74,New York,1437400803,library-collection-album,9a8f9f713e8d4ebd9a9802a72a3b53b7,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 4","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.672912,0.493408,0.447674,2003,82.189,0.17313382,0.1883931,0.2903346562
OS X 10.10.4 [x86 8],152493,40.7,-74,New York,1437400955,library-collection-album,1f621e61eb7e49cc9e0da71d75be8083,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 5","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.610167,0.429258,0.447674,2003,74.839,0.31245756,0.15456569,0.2830153724
OS X 10.10.4 [x86 8],250040,40.7,-74,New York,1437401206,library-collection-album,1a343a42f47d43198209b2871b783551,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 6","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.43274,0.381315,0.447674,2003,78.384,0.25567836,0.13889547,0.2817831143
OS X 10.10.4 [x86 8],186973,40.7,-74,New York,1437401393,library-collection-album,c9d0bb4e8290423dabef0f2058092041,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 7","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.625746,0.389774,0.447674,2003,83.032,0.21072187,0.19149709,0.2835232265
OS X 10.10.4 [x86 8],294053,40.7,-74,New York,1437401686,library-collection-album,51641e6705424c1cb0717b9ca0c26a33,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 8","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.690671,0.529516,0.236338,2003,79.1,0.1619302,0.14501815,0.2746685019
OS X 10.10.4 [x86 8],133760,40.7,-74,New York,1437401820,library-collection-album,adb7adc025664b98b8e05ca6343bfd54,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 9","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.74252,0.543928,0.447674,2003,121.813,0.14251848,0.3255811,0.2823869079
OS X 10.10.4 [x86 8],182453,40.7,-74,New York,1437402003,library-collection-album,7c9157e1e49242af87859440ff9bf32a,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 10","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.686382,0.4013,0.447674,2003,165.326,0.17346232,0.17074925,0.2751450123
OS X 10.10.4 [x86 8],283106,40.7,-74,New York,1437402286,library-collection-album,32d9fe3de1ac4624b83a2b1620b19d57,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 11","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.634319,0.586954,0.447674,2003,81.492,0.17540321,0.1821478,0.2705905403
OS X 10.10.4 [x86 8],318066,40.7,-74,New York,1437403605,library-collection-album,2e9ed50b51684605a06ddd8ef29a50e8,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 14a: Canon per Augmentationem in contrario motu","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.157043,0.132843,0.236338,2003,70.499,0.064115874,0.031894777,0.2643723816
OS X 10.10.4 [x86 8],109600,40.7,-74,New York,1437403714,library-collection-album,3670b0de6e1a45009aaac761653129a7,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 12a","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.693011,0.59864,0.447674,2003,97.278,0.17769569,0.17778844,0.2606855602
OS X 10.10.4 [x86 8],113400,40.7,-74,New York,1437403828,library-collection-album,bc19f256b7ce428990e09e8ac7a4879f,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 12b","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.678258,0.533503,0.447674,2003,97.067,0.16865966,0.19578123,0.2629681971
OS X 10.10.4 [x86 8],242493,40.7,-74,New York,1437404070,library-collection-album,37590d1268cf4f1d8cc3105e8ca2f577,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Canon alla Ottava","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.803543,0.524715,0.205466,2003,102.786,0.12447257,0.16550756,0.2649917712
OS X 10.10.4 [x86 8],221733,40.7,-74,New York,1437404292,library-collection-album,f438ae3cf0f7434e9741e35c5cbc7368,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Canona alla Decima, in Contrapunto alla Terza","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.5766,0.342604,0.236338,2003,141.011,0.14787705,0.06942657,0.2615471195
OS X 10.10.4 [x86 8],252653,40.7,-74,New York,1437404545,library-collection-album,b45aeb8ed10446fa9e470f414c577830,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Canon alla Duodecima in Contrapunto alla Quinta","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.55668,0.43459,0.270296,2003,141.369,0.2363733,0.08044899,0.2567304894
OS X 10.10.4 [x86 8],125906,40.7,-74,New York,1437404671,library-collection-album,7b213e25028b474cb2c621ff13893631,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 13a","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.629489,0.496737,0.270296,2003,141.269,0.16837755,0.18939358,0.2562736936
OS X 10.10.4 [x86 8],129000,40.7,-74,New York,1437404800,library-collection-album,720def97a27047f9ad5ec97add63950b,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 13b","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.645338,0.422496,0.236338,2003,113.629,0.1653252,0.15905969,0.2580820904
OS X 10.10.4 [x86 8],413160,40.7,-74,New York,1437405213,library-collection-album,40d985269890411fa32a58486acbc289,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 14: Canon per Augmentationem in contrario motu","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.163541,0.155291,0.270296,2003,67.168,0.041636035,0.030185236,0.2554261372
OS X 10.10.4 [x86 8],486160,40.7,-74,New York,1437405707,library-collection-album,f36c64ca48984256ac3d2def6a9f4a14,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 14(18): Fuga a 3 Soggetti","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.152495,0.226645,0.447674,2003,121.131,0.17727879,0.079897046,0.2547489754
OS X 10.10.4 [x86 8],195799,40.7,-74,New York,1437405903,library-collection-album,05f11d4748344766965031b6e3f2bf3f,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Chorale: Wenn wir in höchsten Nöten sein","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.094092,0.177222,0.447674,2003,117.293,0.07214929,0.03090012,0.2502445692
OS X 10.10.4 [x86 8],464,40.7,-74,New York,1437411106,library-collection-album,81be7d8a41ea4d89882c9e684af8d53d,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus I","Bach, J.S.: The Art of Fugue - Emerson String Quartet",a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.225495,0.324783,0.447674,2003,108.89,0.29409143,0.090946116,0.3453651365
OS X 10.10.4 [x86 8],300973,40.7,-74,New York,1437411407,album,fa879e934d21490ea967e4bd4c751e71,Voodoo Chile (Slight Return),Diary of a Fiddler,22686fa2847343f09d41369bf0efea20,Darol Anger with Bruce Molsky,0.821808,0.504192,0.439208,1999,98.688,0.18654257,0.30531853,0.2091699826
OS X 10.10.4 [x86 8],334306,40.7,-74,New York,1437411742,album,a4706fd000f3460abd16f26a5f15b08b,Billie Jean,The Singularity,aab93271685640a0850d82d2c631266a,Casey Driessen,0.349914,0.886914,0.380921,2013,124.435,0.42222565,0.31557775,0.2534887713
OS X 10.10.4 [x86 8],11052,40.7,-74,New York,1437411753,album,39112c0318154426a7096dfe202ffe03,Bemsha Swing,Diary of a Fiddler,0f0b7b3228d54d77b963bb5cddee0200,Darol Anger with Richard Greene and Buell Neidlinger,null,null,null,null,null,0.17536686,0.17587914,0.1830164811
OS X 10.10.4 [x86 8],407292,40.7,-74,New York,1437412161,artist,a59f70b0f9f0457d88a21fe953b4138b,Heartbeat Kid,The Singularity,aab93271685640a0850d82d2c631266a,Casey Driessen,null,null,null,null,null,0.27597937,0.6214726,0.2139419831
OS X 10.10.4 [x86 8],279223,40.7,-74,New York,1437412440,artist,c826048e5d134a4ab153b26d87577978,Gaptooth,The Singularity,aab93271685640a0850d82d2c631266a,Casey Driessen,0.967253,0.654922,0.380921,2013,131.39,0.38657156,0.47587255,0.1990235471
OS X 10.10.4 [x86 8],332152,40.7,-74,New York,1437412772,artist,9513dfb6cb8148ba8c2a85c5672812f1,Murder in the Red Barn,The Singularity,aab93271685640a0850d82d2c631266a,Casey Driessen,0.297865,0.837149,0.380921,2013,134.712,0.23623061,0.36671972,0.2256452809
OS X 10.10.4 [x86 8],212290,40.7,-74,New York,1437412985,artist,5bf5276da9354762a0cb5b7aa9e08ccb,Tanuki Attack,The Singularity,aab93271685640a0850d82d2c631266a,Casey Driessen,0.548559,0.755556,0.380921,2013,133.241,0.075519994,0.89237356,0.1757960219
OS X 10.10.4 [x86 8],293693,40.7,-74,New York,1437413279,artist,9aff800ffb1d456e8a7a2bb7042d2baf,Working on a Building,The Singularity,aab93271685640a0850d82d2c631266a,Casey Driessen,0.706926,0.660407,0.380921,2013,127.087,0.2357701,0.42898253,0.2194307935
OS X 10.10.4 [x86 8],309176,40.7,-74,New York,1437413588,artist,6e11a4e60e8b471b99d699690c171587,Rose Tea Waltz,The Singularity,aab93271685640a0850d82d2c631266a,Casey Driessen,0.31982,0.497425,0.380921,2013,101.402,0.17512932,0.07283816,0.1795017286
OS X 10.10.4 [x86 8],11052,40.7,-74,New York,1437413599,artist,44db10b94a5a4fae99dd1cd0293f7ea6,Green Flash,Oog,aab93271685640a0850d82d2c631266a,Casey Driessen,0.57996,0.414401,0.380921,2009,170.824,0.54744524,0.6821739,0.1192413837
OS X 10.10.4 [x86 8],146240,40.7,-74,New York,1437413745,playlist-owned-by-other-non-collaborative,fcc91e87c3b040e19ca0e5011d78c7cb,Lost Lula,Long Gone Out West Blues,ece57cdb62c8447181beda5536b9f7d0,Pharis & Jason Romero,null,null,null,null,null,0.09171198,0.3101074,0.5914448121
OS X 10.10.4 [x86 8],380546,40.7,-74,New York,1437414126,playlist-owned-by-other-non-collaborative,2c0812383d57443ba239f62fa0120ddb,Sleep Forever,In The Mountain In The Cloud,8e67590d8e8c446daf081044b441cfb3,Portugal. The Man,0.304081,0.512993,0.623964,2011,145.027,0.56960666,0.4674877,0.5907802804
OS X 10.10.4 [x86 8],210226,40.7,-74,New York,1437414337,playlist-owned-by-other-non-collaborative,43257ffe4d504e53a7f38750119a1223,Skimming the Fractured Surface to a Place of Endless Light,Glow,2fb74d3fd8594adf96083288c30c67d1,Kaki King,0.369002,0.610967,0.585079,2012,116.418,0.42121515,0.22854199,0.48796534
OS X 10.10.4 [x86 8],203824,40.7,-74,New York,1437414541,playlist-owned-by-other-non-collaborative,a7d2028e552441fdab29627b4a023ac0,The Sailor's Bonnet,The Gloaming,8bd29fcf4c6f400c9e762654b4f76a83,The Gloaming,0.151677,0.442583,0.428002,2013,175.231,0.38601634,0.19631752,0.5375276267
