platform,milliseconds_played,latitude,longitude,city,timestamp,source,track_id,track_name,album_name,artist_id,artist_name,valence_score,danceability_score,familiarity_score,song_year,song_tempo,runnability,energy,popularity_normalized
"iOS 8.4 (iPhone7,2)",0,40.7,-73.9,null,1439311443,playlist,d27e4c0f9c4b495196446bca15743f26,Burning,Lost In The Dream,cd9f97956b6a40179329e1cd578408d0,The War On Drugs,null,null,null,null,null,0.37895387,0.8615415,0.630677225
"iOS 8.4 (iPhone7,2)",9659,40.7,-73.9,null,1439311443,playlist,777f4ee063984938a2601e72dda118bc,Lost In The Dream,Lost In The Dream,cd9f97956b6a40179329e1cd578408d0,The War On Drugs,0.401298,0.607255,0.605822,2014,112.527,0.3972267,0.38142174,0.6103425769
"iOS 8.4 (iPhone7,2)",210266,40.7,-73.9,null,1439311443,playlist,83b4d5f0590643b0971a30844c5fc2a1,Ritual Union,Ritual Union,e29576bda1b34da3b0e30a5912b8bc2e,Little Dragon,0.801472,0.696495,0.654518,2009,144.056,0.79883677,0.738242,0.6051212848
"iOS 8.4 (iPhone7,2)",161786,40.7,-73.9,null,1439311443,playlist,01da6bc3c66e45c29bac840ac619bd1b,Little Man,Ritual Union,e29576bda1b34da3b0e30a5912b8bc2e,Little Dragon,0.805977,0.708665,0.654518,2009,187.379,0.67538184,0.41056108,0.5023143322
"iOS 8.4 (iPhone7,2)",252640,40.7,-73.9,null,1439311443,playlist,55d9ea2371d34a86b7e28113ff6581ef,Brush The Heat,Ritual Union,e29576bda1b34da3b0e30a5912b8bc2e,Little Dragon,0.383263,0.724022,0.654518,2009,120.945,0.7427162,0.68619674,0.4855289296
"iOS 8.4 (iPhone7,2)",174946,40.7,-73.9,null,1439311443,playlist,f28f05b34c7840c8a8de2e0de409a84f,Shuffle A Dream,Ritual Union,e29576bda1b34da3b0e30a5912b8bc2e,Little Dragon,0.82694,0.776345,0.654518,2009,128.031,0.9183403,0.90250826,0.528750893
"iOS 8.4 (iPhone7,2)",212600,40.7,-73.9,null,1439311443,playlist,746da7054e5540128e160107ff68bef8,Please Turn,Ritual Union,e29576bda1b34da3b0e30a5912b8bc2e,Little Dragon,null,null,null,null,null,0.59179306,0.56617683,0.5028231315
"iOS 8.4 (iPhone7,2)",289400,40.7,-73.9,null,1439311443,playlist,7a0284c90c1c4b7793f5260ebaaf03d7,Crystalfilm,Ritual Union,e29576bda1b34da3b0e30a5912b8bc2e,Little Dragon,0.216331,0.836744,0.654518,2009,138.976,0.1769263,0.51578027,0.5426881517
"iOS 8.4 (iPhone7,2)",231000,40.7,-73.9,null,1439311443,playlist,c8f07a96b874465dba92b5a5bd23a28c,Precious,Ritual Union,e29576bda1b34da3b0e30a5912b8bc2e,Little Dragon,null,null,null,null,null,0.8861905,0.7824376,0.4645340749
"iOS 8.4 (iPhone7,2)",207426,40.7,-73.9,null,1439311443,playlist,d3ecfd7845c9491c9433b2dedf983dd1,Nightlight,Ritual Union,e29576bda1b34da3b0e30a5912b8bc2e,Little Dragon,0.966962,0.714379,0.654518,2009,140.019,0.74759847,0.8315224,0.4669895167
"iOS 8.4 (iPhone7,2)",233719,40.7,-73.9,null,1439311443,playlist,83d024ef142d4ae986e71593584a6e6a,Summertearz,Ritual Union,e29576bda1b34da3b0e30a5912b8bc2e,Little Dragon,null,null,null,null,null,0.77053946,0.68028575,0.4679531496
"iOS 8.4 (iPhone7,2)",361760,40.7,-73.9,null,1439311443,playlist,e8d75e0b5df24d6fa20d89f9e898c7c9,When I Go Out,Ritual Union,e29576bda1b34da3b0e30a5912b8bc2e,Little Dragon,0.298366,0.65742,0.654518,2009,125.951,0.2960605,0.6672085,0.4432322976
"iOS 8.4 (iPhone7,2)",270201,40.7,-73.9,null,1439311443,playlist,6333318a35314571ae977067e0bfcadf,Seconds,Ritual Union,e29576bda1b34da3b0e30a5912b8bc2e,Little Dragon,0.732761,0.965265,0.654518,2009,120.05,0.76509523,0.4030624,0.4489539643
"iOS 8.4 (iPhone7,2)",232,40.7,-73.9,null,1439311443,playlist,ef12999dbe434315a673f136c35a33c7,Keep It Healthy,Warpaint,75d6ce779ac041c188838d4e96affb70,Warpaint,null,null,null,null,null,0.7724826,0.6407075,0.5673235818
"iOS 8.4 (iPhone7,2)",354826,40.7,-73.9,null,1439311443,playlist,72bf9654b7a14b89af9f2028ccf26434,Warpaint,The Fool,75d6ce779ac041c188838d4e96affb70,Warpaint,0.255155,0.539623,0.618584,2010,105.463,0.68456405,0.8161413,0.4561172674
"iOS 8.4 (iPhone7,2)",353226,40.7,-73.9,null,1439311443,playlist,cc5a775d6dc6450fafb54ccd8239afc7,Undertow,The Fool,75d6ce779ac041c188838d4e96affb70,Warpaint,0.356328,0.495047,0.618584,2010,104.224,0.4422862,0.4911595,0.5570906201
"iOS 8.4 (iPhone7,2)",174946,40.7,-73.9,null,1439311443,playlist,f28f05b34c7840c8a8de2e0de409a84f,Shuffle A Dream,Ritual Union,e29576bda1b34da3b0e30a5912b8bc2e,Little Dragon,0.82694,0.776345,0.654518,2009,128.031,0.9183403,0.90250826,0.528750893
"iOS 8.4 (iPhone7,2)",161786,40.7,-73.9,null,1439311443,playlist,01da6bc3c66e45c29bac840ac619bd1b,Little Man,Ritual Union,e29576bda1b34da3b0e30a5912b8bc2e,Little Dragon,0.805977,0.708665,0.654518,2009,187.379,0.67538184,0.41056108,0.5023143322
"iOS 8.4 (iPad3,1)",24427,40.8,-74,New York,1439321147,playlist,e975d41c658b430899d8975f038b51d4,This Land is Your Land (reprise),"The Asch Recordings, Vol. 1-4",920bcae0f98142d49ebabd197360f35f,Woody Guthrie,null,null,null,null,null,0.20568705,0.12829655,0.2653743672
"iOS 8.4 (iPad3,1)",162426,40.8,-74,New York,1439321310,album,6a9714fda5e94a3f917ee1b9691e4965,Bleecker Street - Demo,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.323298,0.467583,0.781417,1964,101.762,0.2090506,0.1510672,0.3539382411
"iOS 8.4 (iPad3,1)",185160,40.8,-74,New York,1439321495,album,c9c05c720e904dd78f124eed27bedd26,The Sound of Silence,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.340662,0.525154,0.781417,1964,106.761,0.5822474,0.21660098,0.3744687789
"iOS 8.4 (iPad3,1)",166266,40.8,-74,New York,1439321661,album,1a2d3182b11b465a80e52c7da58ee24f,The Sun Is Burning,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.583756,0.569889,0.781417,1964,122.266,0.28468505,0.17225003,0.3382408372
"iOS 8.4 (iPad3,1)",133933,40.8,-74,New York,1439321795,album,0ff84310a14f4cc08688c259f3350759,"Wednesday Morning, 3 A.M",Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.541672,0.501228,0.781417,1964,105.368,0.39527407,0.16124026,0.3518148447
"iOS 8.4 (iPad3,1)",168693,40.8,-74,New York,1439321964,album,44e83d486d084879b6aff0a574a33538,He Was My Brother,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.589008,0.2931,0.781417,1964,101.244,0.25587526,0.33380392,0.3317580535
"iOS 8.4 (iPad3,1)",167026,40.8,-74,New York,1439322131,album,49cf2a717ac84789b07ddb8d75423569,Sparrow,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.321818,0.374131,0.781417,1964,130.123,0.3996998,0.18862946,0.3353191534
"iOS 8.4 (iPad3,1)",144866,40.8,-74,New York,1439322276,album,fc9aa05a7532453caa70c36b93e7a4a8,Peggy-O,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,null,null,null,null,null,0.27324188,0.15247543,0.3290381668
"iOS 8.4 (iPad3,1)",157600,40.8,-74,New York,1439322433,album,25b8d2d743d248f180ccdadc2fda00c3,Benedictus,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.121191,0.177465,0.781417,1964,134.689,0.1165301,0.08541257,0.3222549507
"iOS 8.4 (iPad3,1)",154200,40.8,-74,New York,1439322588,album,1994744a5851478bb4cb124eaf3677a5,Somewhere They Can't Find Me,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.569373,0.449647,0.781417,1966,79.883,0.58282727,0.39810747,0.3285685011
"iOS 8.4 (iPad3,1)",117266,40.8,-74,New York,1439322705,album,47169d4cc7ea4ef3bb63494014e3a8c9,We've Got a Groovy Thing Going On,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.916308,0.566326,0.781417,1965,93.691,0.62202847,0.46759892,0.3240554669
"iOS 8.4 (iPad3,1)",140426,40.8,-74,New York,1439322845,album,0b50908aba744ae4b513c4c7e31e2390,Leaves That Are Green,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.902583,0.566907,0.781417,1966,105.116,0.30601546,0.38587263,0.3297005789
"iOS 8.4 (iPad3,1)",175200,40.8,-74,New York,1439323021,album,1256386fc584453ea0f87d48756a1167,Richard Cory,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.865301,0.627874,0.781417,1966,80.732,0.704004,0.4286938,0.3211084247
"iOS 8.4 (iPad3,1)",169266,40.8,-74,New York,1439323190,album,e7ae910d2d87488b9de9c801daaec6bb,I Am a Rock,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,null,null,null,null,null,0.63618624,0.44994888,0.3863021962
"iOS 8.4 (iPad3,1)",185133,40.8,-74,New York,1439323375,album,ac5ce30eacee460dbf41da7fc37b715d,The Sound of Silence - Single Version,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,null,null,null,null,null,0.49440768,0.39365777,0.3305668419
"iOS 8.4 (iPad3,1)",148600,40.8,-74,New York,1439323524,album,0e3d13e6252840429b7be5f25231cf6a,Homeward Bound,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.544965,0.549045,0.781417,1966,93.252,0.5613884,0.3298227,0.3437934189
"iOS 8.4 (iPad3,1)",171293,40.8,-74,New York,1439323695,album,e4b35f253dee46a9b6ee5788ac8c2d0c,Blues Run the Game,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,null,null,null,null,null,0.16055949,0.11751305,0.3258693242
"iOS 8.4 (iPad3,1)",197173,40.8,-74,New York,1439323892,album,563c0680c5ba4e7d994fe08a2c007ef8,Kathy's Song,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.509727,0.494748,0.781417,1966,102.672,0.19415638,0.1216055,0.3483769561
"iOS 8.4 (iPad3,1)",108906,40.8,-74,New York,1439324001,album,16cc84e2067a4f1aa8cf70b47d2a042d,April Come She Will,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.384518,0.472562,0.781417,1966,101.294,0.08633842,0.1256395,0.3525971198
"iOS 8.4 (iPad3,1)",129933,40.8,-74,New York,1439324132,album,cbeaaeff053a4da99ac23072d5f8068a,Flowers Never Bend with the Rainfall,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.499377,0.407883,0.781417,1966,109.457,0.44820216,0.29756397,0.3340547431
"iOS 8.4 (iPad3,1)",165026,40.8,-74,New York,1439324296,album,eb905c1285f44c7f837e415bf05ac185,Patterns,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.582767,0.622372,0.781417,1966,118.67,0.7848545,0.51806283,0.3106386375
"iOS 8.4 (iPad3,1)",141106,40.8,-74,New York,1439324437,album,58374f68aeff44d9b6bb997ccf58b7b4,Cloudy,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.294668,0.476542,0.781417,1966,92.302,0.52975565,0.27013555,0.3125185275
"iOS 8.4 (iPad3,1)",156640,40.8,-74,New York,1439324594,album,6f25d0c1f10a417fb3738fcf1299a5a1,The Dangling Conversation,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,null,null,null,null,null,0.54300386,0.27073586,0.3238332182
"iOS 8.4 (iPad3,1)",190040,40.8,-74,New York,1439324784,album,4df394f1da3745c0aff46c1cc63a92d4,Scarborough Fair / Canticle,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.311363,0.350717,0.781417,1966,128.673,0.45612457,0.25134596,0.3366897463
"iOS 8.4 (iPad3,1)",113400,40.8,-74,New York,1439324897,album,ad3dbdd0851c40f58f04c79a8e187340,The 59th Street Bridge Song,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,null,null,null,null,null,0.5624696,0.36669692,0.3306320276
"iOS 8.4 (iPad3,1)",124533,40.8,-74,New York,1439325022,album,5cb7abe1f1a94f7cabe9a93cfc182617,"For Emily, Whenever I May Find Her",Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.243789,0.315107,0.781417,1966,146.393,0.55792373,0.20779581,0.323411825
"iOS 8.4 (iPad3,1)",70495,40.8,-74,New York,1439325092,album,58949f84d270449fb1af2b36bcc2191a,7 O'clock News / Silent Night,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.421658,0.237727,0.781417,1966,166.781,0.2862144,0.19732533,0.3044277141
"iOS 8.4 (iPad3,1)",137466,40.8,-74,New York,1439325229,album,c008bbfa617b40ec863ef23867a423ad,A Hazy Shade of Winter,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.967577,0.489524,0.781417,1966,142.045,0.5234522,0.61397606,0.3197591357
"iOS 8.4 (iPad3,1)",557,40.8,-74,New York,1439325230,album,337395a30e0c4f33ab0e2d827eef9f42,At the Zoo,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.66731,0.532361,0.781417,1967,84.581,0.68285084,0.564087,0.3119334144
"iOS 8.4 (iPad3,1)",47090,40.8,-74,New York,1439325276,album,58c135a08bf6449cadd28fa2921542f6,A Poem on the Underground Wall,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.274793,0.468913,0.781417,1997,111.696,0.062179275,0.42523867,0.2986721121
"iOS 8.4 (iPad3,1)",3111,40.8,-74,New York,1439325279,album,3778c094825e4b72ab5b19f8c7184e57,Red Rubber Ball,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.440792,0.468738,0.781417,1997,103.104,0.2380921,0.4701872,0.3361727108
"iOS 8.4 (iPad3,1)",40077,40.8,-74,New York,1439325318,album,c3cfe0d5490141628b54c342c1cfbab8,Blessed - Live,Old Friends,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.197066,0.329388,0.781417,1997,188.491,0.28678674,0.2664927,0.2910935166
"iOS 8.4 (iPad3,1)",82152,40.8,-74,New York,1439325400,album,5ea047e657a04aeebd899bba4dd2fcdc,"For Emily, Whenever I May Find Her - Live",Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.215374,0.26997,0.781417,1969,162.97,0.4708349,0.15508582,0.4953611903
"iOS 8.4 (iPad3,1)",308440,40.8,-74,New York,1439325708,album,3446017cbda04cc696601007aeca426a,The Boxer,Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.615811,0.442305,0.781417,1970,93.03,0.45046738,0.45912933,0.5468133433
"iOS 8.4 (iPad3,1)",110306,40.8,-74,New York,1439325818,album,65d5055bc82c4f42b8a23b66b837db40,The 59th Street Bridge Song (Feelin' Groovy),Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.323901,0.464021,0.781417,1969,137.168,0.48462737,0.29124203,0.5093969986
"iOS 8.4 (iPad3,1)",184880,40.8,-74,New York,1439326003,album,67abb79dbaec45f591c03a1ba2533d28,The Sounds of Silence,Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,null,null,null,null,null,0.50927705,0.3746342,0.6041223352
"iOS 8.4 (iPad3,1)",170120,40.8,-74,New York,1439326173,album,62b715af0d56442d833fb05e14ea25b5,I Am a Rock,Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,null,null,null,null,null,0.91559285,0.61371416,0.5471607879
"iOS 8.4 (iPad3,1)",130960,40.8,-74,New York,1439326304,album,a622adaaaa924eb7bc45bc1dfa595722,Scarborough Fair / Canticle,Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,null,null,null,null,null,0.4638087,0.2605473,0.6001296838
"iOS 8.4 (iPad3,1)",162173,40.8,-74,New York,1439326466,album,3fec5c04dd4e41a29129105b2637e10e,Homeward Bound,Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.402081,0.291049,0.781417,1966,176.235,0.45442846,0.22333407,0.5344361576
"iOS 8.4 (iPad3,1)",293120,40.8,-74,New York,1439326759,album,bd8be015e910428da2d28ec80f80a0a4,Bridge over Troubled Water,Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.254899,0.30955,0.781417,1970,82.608,0.30439952,0.23596089,0.617547046
"iOS 8.4 (iPad3,1)",213640,40.8,-74,New York,1439326972,album,babbea9dd5694df8aca9e15657666ba5,America,Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.304052,0.263041,0.781417,1968,176.377,0.5439129,0.24166137,0.5520909612
"iOS 8.4 (iPad3,1)",201693,40.8,-74,New York,1439327174,album,1feaa1b03b10481abd376c79b99902da,Kathy's Song - Live,Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.516634,0.413161,0.781417,1965,96.391,0.18894702,0.13078514,0.4842546568
"iOS 8.4 (iPad3,1)",186973,40.8,-74,New York,1439327361,album,b61f051b573e46019ec07ade5fb72a08,El Condor Pasa (If I Could),Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.310139,0.440653,0.781417,1970,73.503,0.54248106,0.21341433,0.5548386169
"iOS 8.4 (iPad3,1)",80253,40.8,-74,New York,1439327441,album,97a2913eb5684e4c96d790be84c30dbe,Bookends,Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.49795,0.459345,0.781417,1968,142.758,0.16428065,0.09859796,0.5364016667
"iOS 8.4 (iPad3,1)",169560,40.8,-74,New York,1439327612,album,21b6afc82a104387a80b1dbd817393d2,Cecilia,Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.965792,0.675197,0.781417,1972,104.765,0.40278977,0.84930915,0.669213949
"iOS 8.4 (iPad3,1)",696,40.8,-74,New York,1439329907,album,7718177546b64863a6fb815a22eae9ec,Mrs. Robinson,Greatest Hits,e61ba61ae3e34b8a801e02700101a248,Simon & Garfunkel,0.825476,0.607462,0.781417,1968,91.849,0.68418384,0.45600668,0.66027978
"iOS 8.4 (iPad3,1)",96333,40.8,-74,New York,1439330004,playlist,6e025738c94143718c36b3fb4318d328,You'll Sing a Song and I'll Sing a Song,The Corner Grocery Store and Other Singable Songs,f338543412bd4ad0af1cc567b18ecb91,Raffi,0.56465,0.696647,0.578328,1979,125.032,0.42359194,0.19607939,0.3438710873
"iOS 8.4 (iPad3,1)",81880,40.8,-74,New York,1439330086,playlist,3a0b7421ffc24cf0906bd537549f96a4,Boom Boom,The Corner Grocery Store and Other Singable Songs,f338543412bd4ad0af1cc567b18ecb91,Raffi,0.80881,0.783457,0.578328,1979,159.01,0.083026074,0.16133533,0.3574244181
"iOS 8.4 (iPad3,1)",112133,40.8,-74,New York,1439330199,playlist,8cd9ad769cea458dbd50a02fcc944ba8,The Corner Grocery Store,The Corner Grocery Store and Other Singable Songs,f338543412bd4ad0af1cc567b18ecb91,Raffi,null,null,null,null,null,0.052795142,0.1030764,0.3298524712
"iOS 8.4 (iPad3,1)",194360,40.8,-74,New York,1439330394,playlist,5fa5dec8a7094cfbb552c37bcff6274e,Bananaphone,Bananaphone,f338543412bd4ad0af1cc567b18ecb91,Raffi,0.819051,0.730209,0.578328,1994,91.189,0.72435266,0.60729885,0.4975328792
"iOS 8.4 (iPad3,1)",123040,40.8,-74,New York,1439330517,playlist,769ecc7d5ab348b297b5f44f28dd58f2,This Little Light of Mine,Rise and Shine,f338543412bd4ad0af1cc567b18ecb91,Raffi,0.786194,0.75729,0.578328,1982,92.685,0.502525,0.48458195,0.4127830583
"iOS 8.4 (iPad3,1)",112280,40.8,-74,New York,1439330630,playlist,9a333ec670da4e9bab316822df412a40,The Animal Fair,Animal Songs,09eec631baea4df2b9e17364e67af8b9,Phil Rosenthal,0.899089,0.836432,0.297874,1996,116.087,0.2633845,0.4384688,0.101016769
"iOS 8.4 (iPad3,1)",9845,40.8,-74,New York,1439335638,playlist,96a2763e58694e3ea32b5ee54b92f90f,Really Rosie,Really Rosie,632ea935b4384554b2bc4d322f8c5b06,Carole King,0.603087,0.63408,0.716666,1975,119.49,0.42052418,0.28620166,0.3653937693
"iOS 8.4 (iPad3,1)",152053,40.8,-74,New York,1439335790,playlist,8120a12b038b4dbc8178ee9800e6705d,Colonel Hathi's March (The Elephant Song),The Jungle Book,5586948cf8554ebb8a69275bf8a5211e,J. Pat O'Malley,0.818451,0.845071,0.151999,2003,95.903,0.16226228,0.40278235,0.4817632045
"iOS 8.4 (iPad3,1)",2600,40.8,-74,New York,1439335792,playlist,859dab81582f46c085c254420d6350ca,Trust In Me (The Python's Song),The Jungle Book,3aa0f15d3af84cbe9baab5de10ff3437,Sterling Holloway,0.084786,0.329939,0.266281,1965,101.747,0.24826142,0.06571679,0.4366951512
"iOS 8.4 (iPad3,1)",291466,40.8,-74,New York,1439336083,playlist,ef0d3476afe54c1f95e959deed1e55aa,The Bare Necessities - Soundtrack,The Jungle Book,597fec6b81724a5fb2a90cdb69942ec8,Phil Harris,null,null,null,null,null,0.24872555,0.24170242,0.5291805626
OS X 10.10.4 [x86 8],1021,40.7,-74,New York,1439412318,com.spotify.gaia,0cbbedabce7b4b0986703f53fffb70b8,Shadow,Nocturne,df57a052f904481091014a6e0a463225,Wild Nothing,0.575776,0.450088,0.553181,2012,138.065,0.70857334,0.7237625,0.5943962003
OS X 10.10.4 [x86 8],315507,40.7,-74,New York,1439412633,playlist-owned-by-other-non-collaborative,be628cb9dd74414b9c102f65057d259c,Down By The Seaside,Physical Graffiti,6633748c47214b25a90d24c2018f8587,Led Zeppelin,0.468571,0.395342,0.878792,1975,97.081,0.6616263,0.4906612,0.5135939283
OS X 10.10.4 [x86 8],115746,40.7,-74,New York,1439412749,playlist-owned-by-other-non-collaborative,7907728fcbc94a82931ae069b54dbed8,Buffalo,Made The Harbor,af1415671a854adea4d098c5ebf973c2,Mountain Man,0.398621,0.612528,0.490282,2010,122.488,0.27081814,0.063706495,0.469202861
OS X 10.10.4 [x86 8],22905,40.7,-74,New York,1439412772,playlist-owned-by-other-non-collaborative,9dbcc04ea1bf4aa7959f7b1167f45618,Turtles All the Way Down,Metamodern Sounds in Country Music,7355fe5e901145129ea99171d2c52c1d,Sturgill Simpson,0.544307,0.58596,0.543691,2014,91.401,0.41435122,0.31449762,0.6127495023
OS X 10.10.4 [x86 8],258800,40.7,-74,New York,1439413031,playlist-owned-by-other-non-collaborative,c97fd630338e41f29cb13a816b078426,Lady Luck,The Atlantic Ocean,ee69561127d042c39ae8fdc0329921c3,Richard Swift,0.54554,0.668114,0.480599,2008,94.298,0.15117648,0.4591642,0.5315404947
OS X 10.10.4 [x86 8],260920,40.7,-74,New York,1439413292,playlist-owned-by-other-non-collaborative,b8ce2b584a7a49b9bb833e8fd4e5ad4f,Truth,Alexander,02a053a492804841b2751e1c5e59b27f,Alexander,0.356211,0.546721,0.554603,2011,80.565,0.721196,0.49669272,0.6093824881
OS X 10.10.4 [x86 8],18148,40.7,-74,New York,1439413310,playlist-owned-by-other-non-collaborative,6041a322b2844de0bc5638d6c3ef574a,Planet Caravan,Paranoid,bdc3d1f5619f44bbae56f546fee2eda7,Black Sabbath,0.407077,0.429941,0.867989,1970,87.805,0.14300601,0.059479937,0.5833367758
OS X 10.10.4 [x86 8],3415,40.7,-74,New York,1439413313,playlist-owned-by-other-non-collaborative,e22099ae6dbf4177bee6ea491ed9fa40,Fearless - 2011 Remastered Version,Meddle,0a9bc9062de449b595ec6e05fbe33245,Pink Floyd,0.180528,0.379903,0.887174,1971,143.719,0.5330648,0.34131372,0.4872610437
OS X 10.10.4 [x86 8],201706,40.7,-74,New York,1439413514,playlist-owned-by-other-non-collaborative,a553b84702be4a8c948d936bdeaf98d1,Shuggie,We Are the 21st Century Ambassadors of Peace & Magic,a7577ef8f2f14208ac99c475b5098756,Foxygen,0.699603,0.411628,0.555087,2013,151.721,0.68788314,0.6451054,0.5883534551
OS X 10.10.4 [x86 8],171560,40.7,-74,New York,1439413686,playlist-owned-by-other-non-collaborative,7fb12810f7cf48e1861298ce4e041efc,Can You Get To That,Maggot Brain,86149b8c484340c3a06a95d5e407dd84,Funkadelic,0.821508,0.689288,0.698238,1971,140.732,0.91410065,0.82968086,0.6537751578
OS X 10.10.4 [x86 8],74274,40.7,-74,New York,1439414012,playlist-owned-by-other-non-collaborative,6df988809f854063bc0317db2fee424b,Birmingham,O' Be Joyful,3a5346710e16442abb145bb65a2f9c0a,Shovels & Rope,0.434836,0.610306,0.504837,2012,82.523,0.8056328,0.6098739,0.6018769094
OS X 10.10.4 [x86 8],117307,40.7,-74,New York,1439414129,playlist-owned-by-other-non-collaborative,a539c5cd548b453782b333e550214be2,Tried And True,Quebec,727b55c3216c4efabb983545ff913260,Ween,0.578959,0.747052,0.674556,2003,119.706,0.7737389,0.57458735,0.4927711946
OS X 10.10.4 [x86 8],238893,40.7,-74,New York,1439414367,playlist-owned-by-other-non-collaborative,492a44c0eb594061a13f4daacf77a7eb,Walkabout (W/ Noah Lennox),Logos,6d87ee0aa6b244c2a6621bde751623ab,Atlas Sound,0.368406,0.535539,0.550371,2009,121.977,0.77973515,0.9223253,0.555718492
OS X 10.10.4 [x86 8],153933,40.7,-74,New York,1439414522,playlist-owned-by-other-non-collaborative,cbfe8920458649b0a051f2149d997424,Close My Eyes,Keep The Lights On (Original Motion Picture Soundtrack),6c80265ecbb648238968094b1c2b723f,Arthur Russell,null,null,null,null,null,0.2714834,0.25378564,0.474315282
OS X 10.10.4 [x86 8],93986,40.7,-74,New York,1439414683,playlist-owned-by-other-non-collaborative,ad45ffcf9ca34e63951733c4ae57fbd0,Ragged Wood,Fleet Foxes,991db8d71b5c45f3aecc7c42fad737fb,Fleet Foxes,0.16893,0.355335,0.711133,2008,103.695,0.46627092,0.65800804,0.6233916527
OS X 10.10.4 [x86 8],260920,40.7,-74,New York,1439414944,artist,b8ce2b584a7a49b9bb833e8fd4e5ad4f,Truth,Alexander,02a053a492804841b2751e1c5e59b27f,Alexander,0.356211,0.546721,0.554603,2011,80.565,0.721196,0.49669272,0.6093824881
OS X 10.10.4 [x86 8],60443,40.7,-74,New York,1439415004,artist,bedeb3bdce9f42db9190e0e7e815b1d6,A Million Years,Alexander,02a053a492804841b2751e1c5e59b27f,Alexander,0.696704,0.55649,0.554603,2011,90.636,0.8425068,0.62907827,0.5781597003
OS X 10.10.4 [x86 8],209466,40.7,-74,New York,1439415213,artist,238685f4a2834eefaedc98b823cd706e,Bad Bad Love,Alexander,02a053a492804841b2751e1c5e59b27f,Alexander,0.278155,0.542589,0.554603,2011,99.412,0.6269226,0.50583684,0.4851791874
OS X 10.10.4 [x86 8],21222,40.7,-74,New York,1439415234,artist,4c22acfc080b444aa53e7bba14e72fd0,Te amo,Voy,02a053a492804841b2751e1c5e59b27f,Alexander,0.27831,0.532895,0.554603,2008,136.037,0.62629473,0.5594362,0.5282961557
